   0.0000000e+00   7.5754042e-04
   1.2000000e-01   7.6596398e-04
   3.6000000e-01   1.1014332e-03
   4.8000000e-01   1.4143412e-03
   6.0000000e-01   1.6022461e-03
   7.2000000e-01   1.6503724e-03
   9.6000000e-01   1.6625508e-03
   1.0800000e+00   1.6263276e-03
   1.2000000e+00   1.6136520e-03
   1.3200000e+00   1.2071168e-03
   1.5600000e+00   9.6605401e-04
   1.6800000e+00   1.0567028e-03
   1.8000000e+00   2.2767514e-03
   1.9200000e+00   3.1369692e-03
   2.1600000e+00   4.1375281e-03
   2.2800000e+00   4.8663622e-03
   2.4000000e+00   5.3375138e-03
   2.5200000e+00   5.3989056e-03
   2.7600000e+00   5.9792399e-03
   2.8800000e+00   5.9652126e-03
   3.0000000e+00   6.1299826e-03
   3.1200000e+00   6.5398021e-03
   3.2400000e+00   6.4716456e-03
   3.4800000e+00   6.8367419e-03
   3.6000000e+00   7.1831497e-03
   3.7200000e+00   7.4286574e-03
   3.8400000e+00   7.4050966e-03
   4.0800000e+00   7.3558039e-03
   4.2000000e+00   7.6300394e-03
   4.3200000e+00   7.5973236e-03
   4.4400000e+00   7.5584249e-03
   4.6800000e+00   7.6051600e-03
   4.8000000e+00   7.9287560e-03
   4.9200000e+00   8.3030272e-03
   5.0400000e+00   8.8900106e-03
   5.2800000e+00   1.0243703e-02
   5.4000000e+00   1.0554335e-02
   5.5200000e+00   1.1182126e-02
   5.6400000e+00   1.1216973e-02
   5.8800000e+00   1.1138076e-02
   6.0000000e+00   1.1399687e-02
   6.1200000e+00   1.2316808e-02
   6.2400000e+00   1.2357368e-02
   6.4800000e+00   1.2584541e-02
   6.6000000e+00   1.2759104e-02
   6.7200000e+00   1.2460403e-02
   6.8400000e+00   1.2162866e-02
   6.9600000e+00   1.1431442e-02
   7.2000000e+00   1.1103400e-02
   7.3200000e+00   1.0366654e-02
   7.4400000e+00   1.0195570e-02
   7.5600000e+00   1.0185367e-02
   7.8000000e+00   1.0052651e-02
   7.9200000e+00   9.7384412e-03
   8.0400000e+00   9.7135339e-03
   8.1600000e+00   8.8446300e-03
   8.4000000e+00   8.5113173e-03
   8.5200000e+00   7.9644756e-03
   8.6400000e+00   7.5292070e-03
   8.7600000e+00   7.0892094e-03
   9.0000000e+00   7.5096859e-03
   9.1200000e+00   7.4239723e-03
   9.2400000e+00   6.5119985e-03
   9.3600000e+00   6.2248273e-03
   9.6000000e+00   6.3860914e-03
   9.7200000e+00   5.8108685e-03
   9.8400000e+00   5.5508395e-03
   9.9600000e+00   4.8950263e-03
   1.0200000e+01   3.3982810e-03
   1.0320000e+01   2.1085034e-03
   1.0440000e+01   1.9051625e-03
   1.0560000e+01   1.5596113e-03
   1.0680000e+01   1.1196002e-03
   1.0920000e+01   2.8533105e-04
   1.1040000e+01  -5.2919021e-04
   1.1160000e+01  -1.5219447e-03
   1.1280000e+01  -1.7837887e-03
   1.1520000e+01  -2.3120113e-03
   1.1640000e+01  -2.5589770e-03
   1.1760000e+01  -3.0352296e-03
   1.1880000e+01  -3.5200806e-03
   1.2120000e+01  -4.2559973e-03
   1.2240000e+01  -4.6001422e-03
   1.2360000e+01  -4.6952020e-03
   1.2480000e+01  -5.0469841e-03
   1.2720000e+01  -5.1213316e-03
   1.2840000e+01  -5.1143359e-03
   1.2960000e+01  -4.8680992e-03
   1.3080000e+01  -4.6124804e-03
   1.3320000e+01  -3.6753626e-03
   1.3440000e+01  -3.3191452e-03
   1.3560000e+01  -2.8194406e-03
   1.3680000e+01  -2.3971169e-03
   1.3920000e+01  -1.9677978e-03
   1.4040000e+01  -2.3675225e-03
   1.4160000e+01  -2.1784961e-03
   1.4280000e+01  -1.1915294e-03
   1.4400000e+01  -7.9782081e-04
   1.4640000e+01  -9.6606357e-04
   1.4760000e+01  -7.5114029e-04
   1.4880000e+01  -9.7497396e-04
   1.5000000e+01  -9.3508479e-04
   1.5240000e+01  -9.4527480e-04
   1.5360000e+01  -8.8769434e-04
   1.5480000e+01  -1.3349262e-03
   1.5600000e+01  -1.3185775e-03
   1.5840000e+01  -1.5137506e-03
   1.5960000e+01  -1.4533858e-03
   1.6080000e+01  -1.4306525e-03
   1.6200000e+01  -9.3335498e-04
   1.6440000e+01  -9.5798264e-04
   1.6560000e+01  -1.2015398e-03
   1.6680000e+01  -1.5088421e-03
   1.6800000e+01  -8.0484442e-04
   1.7040000e+01  -1.0347001e-03
   1.7160000e+01  -1.0700258e-03
   1.7280000e+01  -1.5253386e-03
   1.7400000e+01  -1.6365961e-03
   1.7640000e+01  -1.6900528e-03
   1.7760000e+01  -1.5266772e-03
   1.7880000e+01  -1.7137725e-03
   1.8000000e+01  -2.1361226e-03
   1.8120000e+01  -2.7224885e-03
   1.8360000e+01  -3.5935859e-03
   1.8480000e+01  -4.1906733e-03
   1.8600000e+01  -4.5295197e-03
   1.8720000e+01  -4.7892817e-03
   1.8960000e+01  -5.1278532e-03
   1.9080000e+01  -5.7018930e-03
   1.9200000e+01  -5.9136610e-03
   1.9320000e+01  -6.4771036e-03
   1.9560000e+01  -6.8320051e-03
   1.9680000e+01  -7.2057862e-03
